Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3N4DI1vuTSX1tz7fa2NQZw,"Rehab","Back To Black (Deluxe Edition)","Amy Winehouse",2006,214946,75,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Universal-Island Records Ltd.",0.407,0.558,0,-13.609,1,0.0552,0.0537,0.00000142,0.34,0.777,71.815,4
spotify:track:6kopmMZiyLmw7h66uXcXR7,"Valerie (feat. Amy Winehouse) - Version Revisited","Version","Mark Ronson;Amy Winehouse",2007-04-16,219413,82,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Columbia",0.699,0.83,1,-4.898,1,0.0633,0.00243,0.00024,0.0995,0.889,105.809,4
spotify:track:79z9QkhHePTFsSeVw9uyj0,"Smile","Alright, Still (Deluxe)","Lily Allen",2006-07-14,196893,76,true,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Parlophone UK",0.632,0.639,5,-5.938,1,0.0259,0.00143,0,0.221,0.733,95.506,4
spotify:track:6dgWWAs5yhWPOtvE1zuoQ1,"Big Girls Don't Cry (Personal)","The Dutchess","Fergie",2006-09-13,268120,73,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Will I Am / Fergie LP1",0.707,0.642,7,-4.271,1,0.0337,0.204,0,0.0925,0.249,113.083,4
spotify:track:2x8evxqUlF0eRabbW2JBJd,"Fluorescent Adolescent","Favourite Worst Nightmare","Arctic Monkeys",2007-04-22,183893,78,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"indie,garagerock","Domino Recording Co",0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056,4
spotify:track:6yLX8QnxlnEqZfs3YKCfjF,"Tears Dry On Their Own","Back To Black","Amy Winehouse",2006-10-27,185186,64,true,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Universal-Island Records Ltd.",0.643,0.871,1,-2.734,0,0.118,0.491,0,0.29,0.452,121.569,4
spotify:track:3pD0f7hSJg2XdQ6udw5Tey,"What Goes Around.../...Comes Around (Interlude)","FutureSex/LoveSounds","Justin Timberlake",2006-09-12,448573,80,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Jive",0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76,4
spotify:track:07K4GcCDSTiXUF5ssyTRUM,"The Sweet Escape","The Sweet Escape","Gwen Stefani;Akon",2006-01-01,246466,76,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Interscope",0.756,0.769,1,-3.502,1,0.0344,0.191,0,0.178,0.73,119.961,4
spotify:track:4Tn2llBm1g0UlWctmgPL8Z,"Shut Up And Drive","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,212280,72,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Def Jam Recordings",0.734,0.826,1,-4.909,1,0.0349,0.00101,0.129,0.197,0.74,132.96,4
spotify:track:265Anh9hGoozFigjUVLUeD,"New Shoes","These Streets","Paolo Nutini",2007-01-30,203653,66,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Atlantic Records",0.748,0.735,8,-8.692,1,0.0903,0.47,0.0000109,0.0851,0.854,150.04,4
spotify:track:4RCWB3V8V0dignt99LZ8vH,"Hey There Delilah","All That We Needed","Plain White T's",2005-01-25,232533,80,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Fearless Records",0.658,0.291,2,-10.572,1,0.0292,0.872,0,0.114,0.295,103.962,4
spotify:track:1MBM7CyZbwJpVbbZJnHHRg,"Summer Love","FutureSex/LoveSounds","Justin Timberlake",2006-09-12,252973,77,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Jive",0.606,0.591,0,-7.228,0,0.087,0.0756,0,0.328,0.477,95.802,4
spotify:track:0Kt0khTz1EzjtaQI8A339S,"Starz In Their Eyes","Overtones","Just Jack",2006-01-01,295933,55,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","EMI",0.67,0.8,3,-6.731,1,0.0652,0.00184,0.000356,0.466,0.656,123.802,4
spotify:track:4N0tDOF2bo9JEpSqLNlpjq,"Glamorous","The Dutchess","Fergie;Ludacris",2006-09-13,246600,67,true,saartje_paardestaartje,2026-02-14T17:33:08Z,"dirty south rap","Will I Am / Fergie LP1",0.81,0.76,0,-6.447,1,0.232,0.301,0,0.103,0.56,130.991,4
spotify:track:1lkvpmrCaXK8QtliFDcHBO,"Bubbly","Coco","Colbie Caillat",2007-01-01,196226,73,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Universal Records",0.688,0.477,9,-6.684,1,0.036,0.594,0,0.115,0.257,127.866,4
spotify:track:6RX5iL93VZ5fKmyvNXvF1r,"Irreplaceable","B'Day Deluxe Edition","Beyoncé",2007-05-29,227853,72,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Columbia",0.447,0.694,7,-4.637,0,0.382,0.0293,0.00000546,0.167,0.509,175.868,4
spotify:track:4NeOWqHmlrGRuBvsLJC9rL,"My Love (feat. T.I.)","FutureSex/LoveSounds Deluxe Edition","Justin Timberlake;T.I.",2006-09-13,276160,84,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"dirty south rap","Jive",0.771,0.68,11,-5.881,0,0.224,0.277,0.0000118,0.682,0.808,119.952,4
spotify:track:3FAclTFfvUuQYnEsptbK8w,"Back To Black","Back To Black (Deluxe Edition)","Amy Winehouse",2006,241293,84,true,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Universal-Island Records Ltd.",0.434,0.422,7,-13.964,0,0.0375,0.134,0.0000205,0.0861,0.377,123.201,4
spotify:track:1BV0m40U0M4t1SLIsDnwZl,"1973","All the Lost Souls","James Blunt",2007-09-05,280026,74,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Custard/Atlantic",0.72,0.668,9,-7.928,1,0.0269,0.0653,0.00675,0.0789,0.769,123.005,4
spotify:track:2aI21FnmY7TJVKeMaoQZ0t,"Say It Right","Loose","Nelly Furtado",2006-01-01,223080,84,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Mosley / Geffen",0.871,0.871,1,-6.328,1,0.139,0.0469,0.00114,0.0543,0.811,116.946,4
spotify:track:2bLqfJjuC5syrsgDsZfGmn,"The Way I Are","Shock Value","Timbaland;Keri Hilson;D.O.E.",2007-01-01,179120,86,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Interscope/Blackground Records",0.729,0.807,6,-6.492,1,0.0936,0.181,0.75,0.319,0.765,114.742,4
spotify:track:5iyE2d4U3Vc5cqY9mPTlpy,"LoveStoned / I Think She Knows (Interlude)","FutureSex/LoveSounds","Justin Timberlake",2006-09-12,444333,59,true,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Jive",0.859,0.681,1,-6.247,1,0.0549,0.34,0.000161,0.213,0.852,121.243,4
spotify:track:0mEdbdeRFQwBhN4xfyIeUM,"Can't Tell Me Nothing","Graduation","Kanye West",2007-09-11,271600,85,true,saartje_paardestaartje,2026-02-14T17:33:08Z,"rap","Roc-A-Fella",0.587,0.62,5,-6.133,0,0.042,0.0122,0,0.82,0.106,79.928,4
spotify:track:5fVZC9GiM4e8vu99W0Xf6J,"How to Save a Life","How To Save A Life","The Fray",2005-09-13,262533,84,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Epic",0.64,0.743,10,-4.08,1,0.0379,0.269,0,0.101,0.361,122.035,4
spotify:track:3PNOYDruQplC92lNc7mE9W,"Makes Me Wonder","It Won't Be Soon Before Long (International Version)","Maroon 5",2007-01-01,211080,69,true,saartje_paardestaartje,2026-02-14T17:33:08Z,"pop","Interscope Records*",0.803,0.852,7,-2.429,1,0.0357,0.00484,0.000331,0.0576,0.878,113.998,4
spotify:track:2sgBTNHz9ckmqj3rx3ez4M,"Ruby","Yours Truly, Angry Mob (Deluxe)","Kaiser Chiefs",2007-01-01,204200,68,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"britpop","Polydor Records",0.447,0.937,5,-2.811,0,0.0492,0.00768,0.0000133,0.0787,0.431,93.452,4
spotify:track:0wbDgMuAoy7O7pL3a69uZx,"Give It To Me","Shock Value","Timbaland;Justin Timberlake;Nelly Furtado",2007-04-02,234026,78,true,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Interscope/Blackground Records",0.975,0.711,8,-3.904,1,0.0632,0.168,0.000552,0.0799,0.815,110.621,4
spotify:track:5hnyJvgoWiQUYZttV4wXy6,"Chasing Cars","Eyes Open","Snow Patrol",2006-01-01,267960,84,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Polydor Records",0.561,0.595,9,-4.53,1,0.0274,0.199,0.0000647,0.132,0.144,104.006,4
spotify:track:6Q44rxzH39y2tjic98Spo5,"Fergalicious","The Dutchess","Fergie;will.i.am",2006-09-13,292373,64,true,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Will I Am / Fergie LP1",0.906,0.583,8,-7.721,0,0.317,0.0569,0,0.126,0.829,129.056,4
spotify:track:4T6HLdP6OcAtqC6tGnQelG,"Everything","Call Me Irresponsible","Michael Bublé",2007-04-27,212373,71,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"kerst","143/Reprise",0.686,0.688,6,-4.981,0,0.0254,0.39,0.00000103,0.0924,0.493,123.125,4
spotify:track:0NEw29HKkDkt1yDyBJOgXe,"With Every Heartbeat","Robyn","Robyn;Kleerup",2005-04-27,251040,54,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"zweedse pop,chillstep","Universal-Island Records Ltd.",0.491,0.884,4,-4.063,0,0.041,0.00735,0.000303,0.234,0.363,120.863,3
spotify:track:00cxhG668jV6gU6VK2FUVI,"Acceptable in the 80's","I Created Disco","Calvin Harris",2007-06-18,333680,56,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"edm","Columbia",0.787,0.808,7,-5.454,1,0.0511,0.0143,0.257,0.0466,0.942,127.99,4
spotify:track:2aibwv5hGXSgw7Yru8IYTO,"Snow (Hey Oh)","Stadium Arcadium","Red Hot Chili Peppers",2006-05-09,334666,83,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"funkrock,alternative rock,rock","Warner Records",0.427,0.9,11,-3.674,1,0.0499,0.116,0.0000175,0.119,0.599,104.655,4
spotify:track:6IwKcFdiRQZOWeYNhUiWIv,"No One","As I Am (Expanded Edition)","Alicia Keys",2007-11-09,253813,72,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"r&b,neo soul","J Records",0.644,0.549,1,-5.415,0,0.0285,0.0209,0.00000885,0.134,0.167,90.04,4
spotify:track:7f9I5WdyXm5q1XqnSYgQZb,"Brianstorm","Favourite Worst Nightmare","Arctic Monkeys",2007-04-22,172866,68,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"indie,garagerock","Domino Recording Co",0.42,0.974,1,-4.706,1,0.191,0.0000815,0.00155,0.0871,0.463,165.182,4
spotify:track:5Anh8jULgeUgciLHCR25Mk,"Like A Star","Corinne Bailey Rae","Corinne Bailey Rae",2006-01-01,243213,65,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","EMI Records",0.606,0.226,2,-10.617,0,0.0347,0.715,0.0001,0.35,0.142,122.711,4
spotify:track:36Hwcla06Q5BCr59CL0sBp,"Ayo Technology","Curtis","50 Cent;Justin Timberlake;Timbaland",2007-01-01,247946,82,true,saartje_paardestaartje,2026-02-14T17:33:08Z,"old school hiphop,east coast hiphop","Aftermath/Shady",0.63,0.782,8,-5.44,0,0.132,0.0828,0,0.034,0.418,140.144,4
spotify:track:3l9CW99AHtExIRV4hW2N5m,"Misery Business","Riot!","Paramore",2007-06-12,211520,78,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"pop punk,emo","Atlantic Records UK",0.517,0.906,1,-3.677,1,0.0735,0.00272,0.00000926,0.113,0.731,172.977,4
spotify:track:1ctdfJSzp6qF2iDAVdDrfl,"About You Now","Change","Sugababes",2007-01-01,212400,66,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Universal-Island Records Ltd.",0.584,0.699,1,-6.065,0,0.0378,0.0000652,0.0000605,0.486,0.585,82.499,4
spotify:track:0j2T0R9dR9qdJYsB7ciXhf,"Stronger","Graduation","Kanye West",2007-09-11,311866,84,true,saartje_paardestaartje,2026-02-14T17:33:08Z,"rap","Roc-A-Fella",0.617,0.716,1,-7.858,1,0.136,0.0056,0,0.408,0.496,104.014,4
spotify:track:6ic8OlLUNEATToEFU3xmaH,"Gimme More","Blackout","Britney Spears",2007-10-25,251244,86,true,saartje_paardestaartje,2026-02-14T17:33:08Z,"pop","Jive",0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,4
spotify:track:7wZUrN8oemZfsEd1CGkbXE,"Bleeding Love","Spirit","Leona Lewis",2007,262466,79,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Syco Music UK",0.638,0.656,5,-5.886,1,0.0357,0.188,0,0.146,0.225,104.036,4
spotify:track:1mvZErZBp7WZT3HfGBykao,"Cry for You","Dancing Shoes","September",2007-03-08,209800,75,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"zweedse pop","Catchy Tunes",0.768,0.881,9,-3.988,1,0.0301,0.00133,0.000141,0.0551,0.961,130.016,4
spotify:track:4LjfIjS8iweFCPdKxLnEoV,"Let Me Think About It","Singled Out","Ida Corr;Fedde Le Grand",2013-05-03,151983,69,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Lifted House",0.762,0.754,0,-3.425,0,0.046,0.00022,0.0665,0.146,0.715,129.026,4
spotify:track:2IxoxL1FHw0RxN5r6y5mjF,"Love Today","Life In Cartoon Motion","MIKA",2006-01-01,235173,63,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Universal-Island Records Ltd.",0.678,0.914,11,-4.979,1,0.0677,0.0302,0.00293,0.113,0.587,124.446,4
spotify:track:2HWWNoWEEEECwZhAiLg7ib,"Beautiful Liar","B'Day Deluxe Edition","Beyoncé;Shakira",2007-05-29,199853,71,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"latin pop","Columbia",0.764,0.751,8,-3.74,1,0.0703,0.00554,0.000237,0.164,0.418,91.977,4
spotify:track:6ucR4KfvsBFWCMVFDvyKKl,"Apologize","Shock Value","Timbaland;OneRepublic",2007-04-02,184400,76,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"soft pop","Interscope/Blackground Records",0.653,0.603,8,-6.017,1,0.0278,0.0292,0,0.097,0.101,118.016,4
spotify:track:6ajyEEzWZbw8ycDcJAN099,"Cupid's Chokehold / Breakfast in America - Radio Mix","Cupid's Chokehold / Breakfast in America","Gym Class Heroes",2007-01-02,237173,53,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Decaydance/Fueled By Ramen/ATL",0.584,0.681,1,-5.084,0,0.0781,0.495,0,0.289,0.821,79.702,4
spotify:track:6CFPFnS9EcLs2I0nWqtWci,"Because Of You","Because Of You","Ne-Yo",2007-01-01,266840,80,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Def Soul",0.81,0.538,0,-5.783,0,0.0357,0.53,0,0.0951,0.832,109.97,4
spotify:track:0JJP0IS4w0fJx01EcrfkDe,"Dear Maria, Count Me In","So Wrong, It's Right","All Time Low",2007-09-25,182826,80,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"pop punk,emo,punk","Hopeless Records",0.459,0.895,2,-3.126,1,0.0805,0.00725,0,0.206,0.572,181.04,4
spotify:track:7x8dCjCr0x6x2lXKujYD34,"The Pretender","Echoes, Silence, Patience & Grace","Foo Fighters",2007-09-25,269306,79,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"rock,post-grunge,alternative rock,grunge","RCA Records Label",0.433,0.959,9,-4.04,1,0.0431,0.000917,0,0.028,0.365,172.984,4
spotify:track:7j31rVgGX9Q2blT92VBEA0,"Teenagers","The Black Parade","My Chemical Romance",2006-10-20,161920,83,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"emo,pop punk","Reprise",0.463,0.857,4,-3.063,1,0.0632,0.0506,0,0.184,0.856,111.647,4
spotify:track:3RlsVPIIs5KFhLFhxZ4iDF,"Rockstar","All the Right Reasons (Walmart Exclusive Edition)","Nickelback",2005-09-26,252040,67,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"post-grunge,rock","Roadrunner Records",0.616,0.91,0,-3.004,1,0.0386,0.0459,0,0.343,0.693,144.072,4
spotify:track:4Tf94tAHtlQxjbeeyU3y7C,"Beautiful Girls - Radio Edit","Beautiful Girls","Sean Kingston",2007-08-31,225373,53,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Epic",0.764,0.65,1,-6.114,0,0.0673,0.169,0,0.298,0.766,130.021,4
spotify:track:4V2F0DZrAXOWq9hkwMMG3x,"Lost Without U","The Evolution of Robin Thicke","Robin Thicke",2006-01-01,254146,64,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","The Neptunes",0.664,0.351,0,-12.136,1,0.118,0.226,0.00000238,0.106,0.816,113.204,5
spotify:track:538hPQNtP190KcS3ZnWY5M,"Let It Go","Just Like You","Keyshia Cole;Missy Elliott;Lil' Kim",2007,238360,62,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"r&b,hiphop,east coast hiphop","Geffen",0.81,0.721,1,-5.165,1,0.21,0.197,0,0.205,0.775,94.961,4
spotify:track:45hOioMDJktr86iKDHC8gr,"Girlfriend","The Best Damn Thing (Expanded Edition)","Avril Lavigne",2007-04-17,216600,78,true,saartje_paardestaartje,2026-02-14T17:33:08Z,"","RCA Records Label",0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983,4
spotify:track:7iu0WYLdo4yksKf3seaxzI,"Hate That I Love You","Good Girl Gone Bad: Reloaded","Rihanna;Ne-Yo",2008-06-02,218946,74,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Def Jam Recordings",0.637,0.73,5,-5.38,0,0.0877,0.322,0,0.0981,0.731,93.867,4
spotify:track:6BqWhxll86CGGE6WxgdRqG,"Golden Skans","Myths Of The Near Future","Klaxons",2007,165120,62,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"new rave,alternative dance,indie","Polydor Records",0.463,0.836,2,-2.776,0,0.0381,0.000418,0.00000738,0.25,0.713,141.955,4
spotify:track:0wG4gampO24nC7VKm5pxjg,"She's So Lovely","Scouting For Girls (Expanded Edition)","Scouting For Girls",2007-09-17,223813,64,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Sony Music UK",0.496,0.857,0,-3.313,1,0.0649,0.0622,0,0.0495,0.619,167.144,4
spotify:track:66TRwr5uJwPt15mfFkzhbi,"Crank That (Soulja Boy)","souljaboytellem.com","Soulja Boy",2007-01-01,221933,78,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Collipark / Interscope",0.733,0.74,0,-2.18,1,0.0905,0.513,0,0.0468,0.799,140.2,4
spotify:track:1tkMs9wDPknQ3ZHcKDw1ES,"Buy U a Drank (Shawty Snappin') (feat. Yung Joc)","Epiphany (Expanded Edition)","T-Pain;Yung Joc",2007-06-05,227960,76,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"crunk,dirty south rap","Jive/Legacy",0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,4
spotify:track:5lUTzPuiloBHm1qEaJcJfF,"Candyman","Back To Basics","Christina Aguilera",2006-08-14,194213,65,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"","RCA Records Label",0.686,0.789,8,-4.713,0,0.23,0.0125,0.0147,0.142,0.72,172.976,4
spotify:track:3Zwu2K0Qa5sT6teCCHPShP,"Thnks fr th Mmrs","Infinity On High","Fall Out Boy",2007-01-01,203506,80,false,saartje_paardestaartje,2026-02-14T17:33:08Z,"emo,pop punk","Island Records",0.46,0.892,10,-5.046,0,0.0619,0.0051,0,0.106,0.59,154.844,4
spotify:track:7I6DceMT3utDOHjcYCbrr4,"Don't Matter","Konvicted","Akon",2006-01-01,293053,79,true,saartje_paardestaartje,2026-02-14T17:33:08Z,"","Konvict/Upfront/SRC/Universal Records",0.798,0.443,2,-6.062,1,0.0402,0.244,0,0.326,0.354,125.231,4
