TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
22.476916100,0.0283213,0.74251,0.12256,0.362817,0.100343,0.0248368,2.92029,0.36523,0.379655,0,1.07082,0.409712
22.523356009,0,1.05652,0.23838,0.0168415,0.0583972,0.174929,2.98384,0.265698,0.205207,0,1.42635,0.384834
22.569795918,0,1.08881,0.170623,0.0208258,0.144471,0.496014,2.70374,0.0618586,0.161532,0,1.49127,0.327301
22.616235828,0,0.967004,0.103552,0.0143065,0.293616,0.449255,2.85147,0.0496201,0.158098,0.0170333,1.46268,0.391119
22.662675737,0.0676348,0.744104,0.099754,0.015228,0.326424,0.00549558,3.17162,0.0304399,0.164644,0.0718498,1.31964,0.517289
22.709115646,0.15107,0.607875,0.0935598,0.124042,0.0849914,0.00443835,3.36998,0.0256631,0.0397375,0.140291,0.959349,0.579031
22.755555556,0.130053,0.531114,0.08694,0.495122,0.494222,0.0395313,3.43261,0.0163493,0.031782,0.126228,0.824873,0.964836
22.801995465,0.0830589,0.921945,0.107052,1.04176,1.21253,0.229707,1.58968,0.270803,0.28167,0.124261,0.967813,1.02419
22.848435374,0,0.859191,0.16879,0.839604,1.53562,0.412474,0.199384,0.566454,0.821781,0,1.15161,0.726774
22.894875283,0,0.652078,0.121509,0.942935,1.15323,0.315531,0.292741,0.26288,1.05933,0,1.49491,0.665785
22.941315193,0,0.43425,0.211519,1.71345,0.717797,0.0733989,0.346592,0.230182,1.08423,0.00912987,1.63251,0.574807
22.987755102,0,0.269214,0.588175,2.38976,0.0108895,0.0366051,0.630698,0.206637,1.02641,0.0501359,1.5283,0.527823
23.034195011,0,0.231669,0.704915,3.00754,0,0,0.88238,0.218594,0.160592,0.12025,1.47225,0.384269
23.080634921,0.53972,0.232019,0.626908,2.97236,0.00329696,0.294462,0.84681,0.213851,0.137694,0.153165,1.26661,0.202386
23.127074830,1.62061,0.278918,0.00902604,1.95736,0,0.975781,0.787564,0.32701,0.183498,1.03923,0.243491,0.355848
23.173514739,1.14204,0.816509,0.0970593,1.72543,0.0547484,0.963213,0.986888,0.685031,0.144877,0.925207,0.156752,0.356519
23.219954649,0.807281,1.16868,0.205052,1.80985,0.0962071,0.657527,1.34203,0.840734,0.0999201,0.764265,0.249524,0.180666
23.266394558,0.764692,1.13682,0.00254359,1.90755,0.0931198,0.503542,1.29469,0.976069,0.0373313,0.624907,0.414829,0.182098
23.312834467,0.635899,0.903269,0.0867326,1.50103,0.0702831,0.565001,1.18078,1.24075,0.0600223,0.675542,0.469381,0.253774
23.359274376,1.10937,0.846056,0.279569,0.682308,0.967985,0.029484,1.23606,1.49052,0.00128499,0.959193,0.78815,0.419482
23.405714286,1.20724,0.851021,0.0664017,0.740502,0.942144,0.0311772,0.909785,1.92067,0,1.02695,0.990315,0.241965
23.452154195,1.18031,0.752481,0.0216434,1.01544,0.51829,0.0933652,1.19312,1.71391,0,0.773624,0.725665,0.23401
23.498594104,0.620876,0.67261,0.00348144,1.27324,0.234394,0.411936,1.53094,1.33003,0,1.21755,0.406694,0.680806
23.545034014,0.0766072,0.621087,0.00406521,1.61788,0.142701,0.429578,1.96702,0.432561,0,1.85222,0.239608,1.5021
23.591473923,0.0300234,0.266767,0.00437936,1.72303,0.190185,0.184088,1.87334,0.00933556,0.039157,1.83858,0.241713,1.96489
23.637913832,0.0491896,0.0403095,0.138716,1.64281,0.21202,0.0235898,1.86201,0.0058231,0.0949761,1.44817,0.233694,2.03217
23.684353741,0.0880065,0.116372,0.282952,1.61654,0.121324,0.0234024,2.01214,0,0.235211,0.931491,0.566219,2.06202
23.730793651,0.197732,0.166881,0.302454,1.67712,0.0512863,0.00603461,2.49206,0.0164007,0.144185,0.902799,0.482877,2.27201
23.777233560,0.637197,0.07958,0.502646,1.67297,0,0.0324613,2.26909,0.0989352,0.147273,0.678017,0.129852,2.42827
23.823673469,0.809226,0.319012,0.569425,1.03441,0,0.123111,1.79828,0.373647,0.327882,0.355408,0.00253866,2.37274
23.870113379,0.865596,0.358849,0.286574,0.907552,0.283563,0.184328,0.956418,1.28289,0.195289,0.292665,0.011676,1.81863
23.916553288,0.685011,0.157828,0.133295,0.843303,0.620319,0.253717,0.773008,2.4008,0.19374,0.406643,0.00127051,1.12374
23.962993197,0.452585,0.210328,0.289256,0.320124,0.734219,0.343789,0.687647,2.47249,0.0941728,0.634085,0.00133617,1.0324
24.009433107,0.532776,0.277996,0.341367,0.168192,1.65332,0.332512,0.728978,1.37966,1.40344,0.527093,0.00270191,1.26302
24.055873016,0.280102,0.196325,0.618048,0.159623,2.31282,0.332196,0.606535,0.0846124,2.27574,0.301346,0.00345847,1.81367
24.102312925,0.0462145,0.00260416,0.894846,0.211789,2.31289,0.221204,0.60858,0.0194552,2.43903,0.333762,0.0180733,2.18773
24.148752834,0.0322684,0.00274161,0.795873,0.484331,2.42714,0.0661988,0.793934,0.00393613,2.36027,0.332453,0.0308267,2.07752
24.195192744,0,0.00233382,0.57507,0.352742,2.36865,0.0032904,1.13269,0.000708467,2.15738,0.387875,0.0382674,2.28114
24.241632653,0.000882723,0.000352649,0.389348,0.448116,2.07899,0.0130897,1.1527,0.000708851,1.81771,0.341306,0.013699,2.56846
24.288072562,0,0.00392029,0.444037,0.498587,1.72416,0.129458,1.04532,0.0367867,1.46783,0.178521,0,2.75762
24.334512472,0.0173407,0.164494,0.508296,0.690706,1.64077,0.175799,1.15426,0.194311,0.879259,0.0935072,0.0524657,2.34406
24.380952381,0.0243596,0.0658499,0.554713,1.09174,1.65025,0.00139262,1.32501,0.264293,0.476724,0.0875866,0.195206,2.2124
24.427392290,0.390667,0.00292644,0.607095,1.42088,1.02453,0.449153,1.43742,0.401434,0.136092,0.101709,0.205861,2.29252
24.473832200,0.988117,0.00194173,0.668913,1.37694,0.651381,0.643385,1.47707,0.623109,0.0669354,0.184873,0.130153,1.52347
24.520272109,0.977292,0.00166591,0.742065,1.08442,0.54418,0.423147,1.44027,1.13513,0.160928,0.424108,0.140787,1.29445
24.566712018,0.362349,0.00041263,0.808202,0.348653,0.368765,0.404465,1.20917,1.4874,0.514064,0.544021,0.332363,1.71592
24.613151927,0.0524634,0,0.944056,0.00849271,1.06544,0.686987,0.938035,1.47566,0.69753,0.450502,0.938564,1.78214
24.659591837,0.0452972,0.0496625,0.62438,0.142491,1.59199,0.430451,0.546317,1.80989,0.691667,0.376357,1.21065,1.28717
24.706031746,0.137004,0.119442,0.143765,0.399203,1.99924,0.0182988,0.21936,1.8877,0.809172,0.732726,0.926269,1.13253
24.752471655,0.0361255,0.819528,0.0438108,0.508429,1.96538,0.0021773,0.122983,1.88503,0.441742,1.21689,0.469429,1.09965
24.798911565,0,1.26875,0.151974,0.568833,1.74962,0.0592161,0.128313,1.80139,0.2447,1.47895,0.271911,0.938731
24.845351474,0.00533399,1.59424,0.194375,0.651419,1.78452,0,0.101531,1.69857,0.145874,1.58997,0.252184,0.674557
24.891791383,0.0779375,1.69633,0.0790758,0.664509,1.56178,0.011455,0.481478,1.72599,0.103197,1.48763,0.103812,0.536811
24.938231293,0.00773817,1.65247,0.251827,0.98124,1.26046,0.0525458,0.803249,1.90694,0.202718,0.880188,0.396346,0.514172
24.984671202,0,1.27377,0.200875,1.11723,1.42237,0.108978,0.840945,2.07598,0.162332,0.362758,0.498563,0.98517
25.031111111,0.808926,0.560405,0.151652,1.69688,0.909782,0.16976,0.549591,1.90271,0.0691316,0.730897,0.035821,1.21931
25.077551020,1.54231,0.390189,0.145408,1.88083,0.106852,0.0732017,0.258607,1.0533,0.313342,0.903188,0.109953,1.64749
25.123990930,1.45829,0.348095,0.0587369,1.69502,0.0973562,0.201146,0.786667,0.31508,0.702287,0.727112,0.258149,1.47153
25.170430839,1.12351,0.139994,0.0198901,1.52724,0.512447,0.31348,1.30676,0.330386,0.774528,0.507243,0.413629,1.4685
25.216870748,0.63748,0.11797,0.014587,1.1238,1.15001,0.315357,1.3181,0.783289,0.949772,0.368862,0.259486,1.94753
25.263310658,0.39784,0.0855942,0.163117,0.594194,2.34306,0.168323,1.00449,0.903413,0.940278,0.290484,0.187579,2.32505
25.309750567,0.489039,0.0824805,0.40216,0.53709,2.74391,0.00986752,0.822265,0.280016,1.30866,0.595339,0.0454442,2.43746
25.356190476,0.274079,0.0622769,0.369779,0.4451,2.82273,0.0119161,0.841734,0.0695768,1.60691,0.399092,0.050706,2.55749
25.402630385,0.375266,0.163489,0.077791,0.455055,2.89393,0.0770071,0.876672,0.176117,1.23089,0.337481,0.0538858,2.44853
25.449070295,0.190806,0.28608,0.0376217,1.10426,2.50062,0.419009,1.02923,0.307896,0.688921,0.381732,0.000425209,2.51624
25.495510204,0.0199565,0.482187,0.11589,1.79396,1.22677,0.670583,1.47213,0.0395288,0.493212,0.344074,0.0101633,3.11487
25.541950113,0.0342149,0.175665,0.153225,2.45666,0.0956222,0.321898,2.03454,0.0112003,0.123297,0.299923,0.106019,3.39887
25.588390023,0.0289631,0.3636,0.127631,2.54962,0,0.145694,2.00694,0.0409612,0.0883599,0.532,0.13797,3.33062
25.634829932,0,0.642626,0.171523,2.37621,0.0385026,0.211268,2.04574,0.0918558,0.110332,0.739737,0.125676,3.01806
25.681269841,0,0.729715,0.0940217,2.31909,0.0948867,0.166058,2.10658,0.19458,0.139787,0.826009,0.255134,2.37162
25.727709751,0.20923,0.832593,0.04889,1.6198,0.0794832,0.543876,1.52908,0.829591,0.145713,0.923553,0.313775,1.61252
25.774149660,1.06248,0.742227,0.0199288,0.484788,0.340901,0.654479,0.539801,1.34837,0.26027,0.778355,0.179584,1.28102
25.820589569,1.16497,0.579161,0.00669553,0.380604,0.575957,0.447808,0.407662,1.52451,0.324188,0.706936,0.204512,1.04369
25.867029478,0.850038,0.444743,0.00680395,0.120566,1.02497,0.129492,0.378669,1.68294,0.090335,0.979475,0.275686,0.780855
25.913469388,0.423853,0.631702,0.0040197,0.250182,1.19339,0.0112991,0.385224,1.79565,0.0145805,1.72824,0.354855,0.545956
25.959909297,0.185415,0.68073,0.0107015,0.47378,1.4696,0,0.413844,1.71772,0.00881114,2.04789,0.312717,0.989525
26.006349206,0.172268,0.676253,0,0.828505,1.51469,0.0276885,0.327709,1.5579,0.00345542,2.04432,0.151799,1.51827
26.052789116,0,0.759097,0.117687,0.902763,1.61131,0.335976,0.22264,1.01273,0.00203362,1.31848,0.431778,1.99385
26.099229025,0,0.766615,0.232285,0.774495,1.28941,0.686956,0.135886,1.17444,0.0599955,1.08296,0.60512,2.14244
26.145668934,0,0.687711,0.208924,0.528092,0.554539,0.793108,0.0210214,1.55361,0.216353,0.82492,0.669585,1.85268
26.192108844,0,0.157351,1.09583,0.942222,0,0.64682,0.110582,0.569665,0.314684,0.392098,1.5905,0.880272
26.238548753,0,0.00194017,1.19691,1.63815,0.0895514,0.139094,0.215159,0.129747,0.374137,0.337724,1.56333,0.629267
26.284988662,0,0.00168855,1.27685,2.17901,0,0.151349,0.760589,0.0306977,0.0857678,0.303716,1.33325,0.340003
26.331428571,0.0628295,0.0100624,0.854518,2.21429,0.083538,0.0485502,0.397377,0.248155,0.535066,0.13266,1.31188,0.0773255
26.377868481,0.0186203,0.358505,0.419494,1.92646,0.248403,0.239052,0.243821,0.376644,0.568045,0.0232854,1.44877,0.137201
26.424308390,0,0.33282,0.149188,1.27511,0.55231,0.536697,0.354759,0.460699,0.70241,0.0104562,1.70275,0.554266
26.470748299,0,0.19323,0.147684,1.58132,0.462561,0.528046,0.406761,0.551864,0.62933,0.0247026,1.85436,0.669443
26.517188209,0,0.0363904,0.165591,1.78241,0.42617,0.295218,0.406425,0.623503,0.433511,0.0557524,1.91076,0.586357
26.563628118,0,0.00240128,0.925006,2.097,0.370953,0.0287778,0.596675,0.463505,0.068257,0.124545,1.67511,0.423044
26.610068027,0.0133748,0.00231317,1.6914,1.83055,0.00235441,0,0.849106,0.40146,0.0375291,0.220559,1.27577,0.243125
26.656507937,0.00893506,0.443485,2.01824,1.01487,0.326559,0,0.659232,0.219448,0.495787,0.49807,0.878448,0.0770078
26.702947846,0,1.02739,0.278095,1.29419,0.256224,0.557041,0.167751,0.887692,0.816135,0.42188,1.11481,0.291433
26.749387755,0,0.661206,0.196036,2.02132,0.121862,0.494844,0.337536,0.890642,0.793677,0.0110514,1.45993,0.273769
26.795827664,0,0.207602,0.13567,2.49513,0.0747472,0.237636,0.695356,0.734,0.781704,0.0103089,1.59135,0.283642
26.842267574,0.00228508,0.0207212,0.139658,2.79351,0.157752,0.0026032,0.724802,0.695625,0.471126,0.0409258,1.73733,0.364956
26.888707483,0.0101852,0.0125322,0.148697,3.2973,0,0.00479743,0.7209,0.686175,0.0146478,0.126848,1.72902,0.367678
26.935147392,0.00795262,0.0135071,0.167882,3.94259,0,0,0.565481,0.651376,0.00768312,0.136913,1.36462,0.113653
26.981587302,0.0591668,0.0354665,0.0615262,3.91958,0.0234626,0.0963194,0.323698,0.739962,0.0156461,0.00155222,1.46167,0.175698
27.028027211,0.0073378,0.211247,0.151978,3.59393,0,0.26119,0.210983,0.875536,0.111517,0.000745,1.58954,0.265345
27.074467120,0.0110297,0.26966,0.150003,3.49115,0,0.414826,0.304228,0.42892,0.104503,0.000595593,1.59317,0.449985
27.120907029,0.00931233,0.145249,0.146586,3.463,0,0.279568,0.503407,0.193676,0.249358,0.0025735,1.72224,0.516687
27.167346939,0,0.0172996,0.313771,3.14443,0.595089,0.0755191,0.599828,0.156183,0.534091,0.0238115,1.82758,0.689337
27.213786848,0,0.00772577,0.530303,2.05318,2.13428,0.0717191,0.494127,0.0676459,0.453581,0.0991723,1.00706,1.33787
27.260226757,0.0420652,0.0129549,0.317233,0.890912,2.88784,0.0492569,0.225596,0.0468029,0.326556,0.142072,0.49081,1.31564
27.306666667,0,0.012934,0.09758,0.811366,3.28222,0.210302,0.291904,0.0590376,0.225913,0.00351519,0.820892,1.35763
27.353106576,0.0269396,0.240298,0.122258,0.469264,2.84418,0.224656,0.21248,0.259894,0.500996,0.0370519,1.01429,1.42631
27.399546485,0.0165795,0.270429,0.134998,0.414234,2.25157,0.37692,0.381163,0.194942,0.566473,0.0164737,1.10211,1.42081
27.445986395,0,0.181802,0.147992,0.24598,2.11939,0.235755,0.55435,0.0747802,0.701838,0.0121364,1.22024,1.59591
27.492426304,0,0.0367732,0.218317,0.162089,2.30227,0.0923999,0.500127,0.274157,0.778739,0.0508505,1.26011,1.63096
27.538866213,0,0.0210475,0.317173,0.166945,2.49492,0.0155553,0.588702,0.340263,0.327262,0.128796,1.04028,0.763496
27.585306122,0.0428118,0.0431464,0.329682,0.364285,2.93233,0.000230213,0.308344,0.347052,0.198888,0.124067,0.583936,0.283746
27.631746032,0.247854,0.0897881,0.133688,0.781378,2.86096,0,0.437134,0.60602,0.568515,0.00384702,0.891996,0.136993
27.678185941,0.0228554,0.448636,0.166952,0.808465,2.26146,0.210814,0.124851,0.749129,0.771688,0.00723666,1.25688,0.571841
27.724625850,0,0.55571,0.939963,0.767821,1.05549,0.351368,0.263324,0.627429,0.839914,0.007128,1.47793,0.605126
27.771065760,0,0.463067,0.601933,0.685836,0.638317,0.292137,0.453501,0.591628,0.927168,0.00587951,1.89744,0.581263
27.817505669,0,0.251691,0.162574,1.51814,0.381942,0.0408686,0.497364,0.603933,0.717701,0.040747,1.74055,0.473121
27.863945578,0,0.220254,0.249578,2.30011,0.242739,0,0.556654,0.580522,0.23721,0.136105,1.34507,0.201087
27.910385488,0,0.198658,1.12591,1.98395,0.178188,0.179214,0.254779,0.610352,0,0.128739,1.36836,0.0427155
27.956825397,0.107293,0.0512568,1.26297,1.59458,0.144209,0.759706,0.276556,0.956312,0.228471,0.0503386,1.50257,0
28.003265306,0.245196,0.176004,1.70647,1.23288,0.149378,0.460276,0.297772,0.955328,0.244195,0.362227,1.3114,0
28.049705215,0.229605,0.271339,2.7917,0.187884,0.191238,0.672982,0.288567,0.626852,0.105378,0.747861,1.31141,0.0786757
28.096145125,0.122636,0.232764,2.85538,0.00651315,0.211505,0.971192,0.380352,0.430568,0.0739308,0.423597,2.17145,0.099426
28.142585034,0,0.0905543,2.50965,0.00415092,0.159747,0.75578,0.629577,0.180906,0.0995611,0.207492,2.95346,0.176492
28.189024943,0,0.00441356,1.46954,0.00645572,0.142613,0.724907,0.90324,0.0830164,0.032817,0.122361,3.12737,0.199637
28.235464853,0.778153,0.0555909,0.756224,0.934295,0.161005,0.678834,0.753568,0.0584158,0.0278936,0.160884,1.96768,0.0658906
28.281904762,2.16084,0.229348,0.132137,1.80064,0.166721,0.609274,0.212379,0.376903,0.0686378,0.822798,0.186394,0.476142
28.328344671,2.54391,0.138677,0.135588,1.69127,0.189538,0.352997,0.0365983,0.959382,0.0700736,0.74964,0.286167,0.445774
28.374784580,2.30768,0.240066,0.132329,1.35138,0.283698,0.516288,0.11077,1.41938,0.0643319,0.923032,0.180296,0.495372
28.421224490,1.99697,0.0447836,0.172444,1.0966,0.0952663,0.740011,0.545505,1.4607,0.0993929,1.08244,0.0633881,0.899355
28.467664399,1.39842,4.80538e-05,0.132802,0.548551,0.205819,0.936932,1.07258,1.57036,0.00421877,0.685443,0.00059966,1.64853
28.514104308,0.644488,0.00312157,0.140626,0,0.795466,0.905399,1.04793,1.5067,0.015991,0.194498,0.000949753,2.58582
28.560544218,0.696761,0.0473394,0.122022,0,1.15672,0.836344,1.17208,1.44262,0.0100984,0.128226,0.313772,2.6695
28.606984127,0.628904,0.215084,0.246393,0.181781,0.866572,0.799084,1.27484,1.41121,0.0233612,0.137379,0.00172225,2.77956
28.653424036,0.232288,0.251838,0.220482,0.293814,0.150586,0.462941,2.03546,0.648897,0.0422389,0.452387,0.001146,2.86841
28.699863946,0.118618,0.188037,0.165099,1.26812,0.0400047,0.460522,2.41812,0.261622,0.0337567,0.29427,0.00739351,3.16777
28.746303855,0.0318944,0.0029567,0.167012,2.29995,0.0667083,0.465409,2.13138,0.0406252,0.0422734,0.105871,0.159327,3.17346
28.792743764,0.0221373,0.00189332,0.160017,2.33093,0.0823089,0.247258,1.76792,0.0682329,0.261647,0.0641995,0.371805,2.94229
28.839183673,0,0.0010448,0.249143,1.94404,0.150986,0.195867,1.80428,0.220416,0.470674,0.0180197,0.47713,2.62686
28.885623583,0.282175,0.01509,0.262656,2.1653,0.0465281,0.0636128,1.91738,0.349398,0.446904,0.0986805,0.146103,2.83682
28.932063492,1.04214,0.0120979,0.208663,1.86643,0.0315594,0.0518723,1.74443,0.112261,0.213674,0.387861,0.107414,2.89999
28.978503401,1.28054,0.00354317,0.182292,1.78112,0.0179948,0.0277685,1.44436,0.429509,0.331101,0.5483,0.0843014,2.64911
29.024943311,1.58893,0.00255422,0.170126,1.76737,0.155183,0.0991289,1.36787,1.04228,0.246187,0.61208,0.00218574,1.71286
29.071383220,1.51187,0.163575,0.134251,1.50317,0.190696,0.278578,0.774273,1.37143,0.0507296,0.420876,0.0925643,1.05957
29.117823129,0.89719,0.179127,0.676108,0.505782,1.57208,0.250607,0.979568,0.953904,0.381339,0.835281,0.114316,0.770008
29.164263039,0.477955,0.139674,0.94524,0.199693,2.33383,0.215459,0.620115,0.372104,0.641831,1.05634,0.111757,1.53274
29.210702948,0.245261,0.00267018,0.816708,0.293847,2.50896,0.243774,0.3505,0.090777,1.28343,0.644861,0.00739142,2.18216
29.257142857,0.117392,0.00274567,0.694329,0.324449,2.79452,0.229391,0.191773,0.0981212,1.7677,0.28919,0.00285404,2.37546
29.303582766,0.0728631,0.0024266,0.720705,0.468421,3.10797,0.0975065,0.220178,0.0747638,1.98664,0.468775,0.00345056,2.39465
29.350022676,0.0999588,0.00238507,0.689742,0.171564,3.06469,0,0.332979,0.0280376,2.29889,0.652433,0.00415414,2.39889
29.396462585,0.14468,0.00158092,0.651174,0.0314378,3.11216,0.00810566,0.421741,0,2.40642,0.250627,0.0268743,2.25206
29.442902494,0.163652,0.0625077,0.623813,0.0602497,2.79931,0.0703258,0.617786,0.00394629,2.37963,0.287401,0.0504506,2.18427
29.489342404,0.343155,0.249788,0.793762,0.0730989,2.71452,0.130203,0.579499,0.00175861,2.39039,0.217695,0.0410639,2.14678
29.535782313,0.0393557,0.124299,0.725727,0.218855,2.76069,0.176507,0.632425,0.00552221,2.33492,0.211494,0.0202799,2.36753
29.582222222,0.284411,0.0018552,0.497846,1.12324,1.81365,0.175639,0.524189,0.0210471,1.34317,0.310888,0,2.50834
29.628662132,1.35544,0.00224331,0.224963,1.33228,1.05373,0.112594,0.888719,0.23186,0.603513,0.628716,0.226414,1.6063
29.675102041,1.87524,0.00284858,0.131648,1.47245,0.510644,0.172101,1.14206,0.202439,0.510066,0.776869,0.15447,1.07148
29.721541950,1.70265,0.00268429,0.0744956,1.23723,0.756318,0.419497,1.25129,0.879585,0.00497798,0.731851,0.0751078,1.16026
29.767981859,1.29822,0.134119,0.264442,0.438323,1.10438,0.601182,0.879021,1.34846,0.000370798,0.678553,0.200487,1.14089
29.814421769,1.01099,0.198224,0.518173,0.10953,1.41665,0.463438,0.540884,1.57077,0,0.41308,0.6184,0.971525
29.860861678,0.73425,0.304585,0.181337,0.390774,1.62839,0.218723,0.353321,1.66002,0.114678,0.417438,0.617232,1.07334
29.907301587,0.45321,0.255156,0.151512,0.70386,1.77917,0.0626021,0.412823,1.69072,0.235938,1.06908,0.455833,0.852188
29.953741497,0.0872605,0.391739,0.161814,0.992503,1.92598,0.085706,0.305118,1.60824,0.136474,1.71453,0.443135,0.63352
30.000181406,0.0070827,0.842301,0.133267,1.02618,1.87834,0.0685637,0.249422,1.29914,0.109749,2.0017,0.349099,0.863887
30.046621315,0,1.13529,0.0586234,0.953612,2.03341,0.00126282,0.196259,1.03542,0.204084,2.03403,0.277704,1.04443
30.093061224,0,1.3332,0.245123,0.6221,2.16078,0,0.0704317,1.20651,0.631299,1.70278,0.339841,1.03342
30.139501134,0,1.75275,0.267827,0.475048,2.07191,0,0.188017,1.26079,0.850462,1.24368,0.1834,1.00159
30.185941043,0.450393,2.45932,0.00936605,0.272641,1.37277,0,0.404482,1.16557,0.956732,0.889469,0.461222,1.24379
30.232380952,1.29458,1.49671,0.00766019,0.64438,0.930329,0.010055,0.612898,1.1254,0.791292,0.930475,0.129024,0.952462
30.278820862,1.53691,0.310071,0.00454665,0.944833,0.704036,0.0500877,0.671632,0.846199,0.706611,0.624543,0.188574,0.884521
30.325260771,1.40444,0.168022,0.00571033,0.679139,0.706219,0.0198782,0.839048,0.822484,1.04491,0.431417,0.165847,0.818382
30.371700680,0.803079,0.215612,0.00677553,0.338419,1.33137,0.0201509,0.921063,1.00913,1.15637,0.275781,0.180264,1.14552
30.418140590,0.234864,0.235542,0.343128,0.234599,1.92719,0.01965,0.824735,1.01017,1.32538,0.0167725,0.300375,1.89756
30.464580499,0.105803,0.219066,0.476868,0.112923,2.16964,0.0185333,0.909,0.634311,1.85591,2.13511e-05,0.550438,2.18033
30.511020408,0.000304922,0.176503,0.296322,0.208113,2.15003,0.0308659,1.08516,0.172257,2.00904,0.0105133,0.52587,2.46469
30.557460317,0.118876,0.218613,0.206505,0.646468,1.48409,0.036243,1.89755,0.0324943,1.3715,0,0.263029,2.8097
30.603900227,0.39705,0.241273,0.435618,1.22302,0.497195,0.0247499,2.44742,0.0417158,0.380125,0.884804,0.697932,2.34946
30.650340136,0.522635,0.0490468,0.26771,1.33357,0.0854663,0.262643,2.59017,0.069633,0.409894,1.18272,0.609927,1.48971
30.696780045,0.180675,0.000369617,0.221351,1.91716,0.0860263,0.228279,2.12115,0.0342967,0.154034,1.11299,0.420493,2.03924
30.743219955,0.100317,0.000498583,0.164759,2.07696,0.0541441,0.181848,1.7156,0.00437484,0.101463,0.864619,0.384456,2.89277
30.789659864,0.0178414,0.000140128,0.281318,2.13152,0.0491021,0.148791,1.89534,0,0.0948721,0.574074,0.442746,3.26269
30.836099773,0.195793,0.0166253,0.272469,1.54377,0.0223383,0.193168,2.00331,0,0.389494,0.64307,0.0877209,3.17059
30.882539683,0.705178,0.00176535,0.492307,0.889191,0.0399344,0.250702,1.83205,0.129495,0.598346,0.600809,0.391778,2.51575
30.928979592,1.13348,0.00215357,0.691703,0.492721,0.0786234,0.226909,1.8052,0.205031,0.461299,0.427951,0.596264,2.1551
30.975419501,1.4336,0.188132,0.844914,0.170285,0.0926403,0.498254,1.58718,0.573375,0.282995,0.493808,0.359963,1.29024
31.021859410,1.42415,0.107943,0.865287,0.0964503,0.168959,0.363094,1.3281,0.751514,0.0559498,0.778238,0.561566,0.632615
31.068299320,1.09538,0,0.228067,0.549014,0.335519,0.371896,1.08442,0.521816,0.0502546,0.819597,0.87092,0.815568
31.114739229,0.914697,0,0.171732,0.812479,0.346704,0.284805,1.11083,0.917801,0.0919976,0.426339,1.26463,1.12943
31.161179138,0.696734,0.0285548,0.136104,0.463219,0.123511,0.617749,1.39855,0.80739,0.0981769,0.159824,1.38955,2.17829
31.207619048,0.620797,0.139703,0.345883,0.145404,0.213188,0.407429,1.26874,0.778132,0.193773,0.129049,1.26317,2.50848
31.254058957,0.464908,0.300892,0.741061,0.302853,0.56221,0.225906,1.00327,0.586898,0.165867,0.170167,0.680058,2.60294
31.300498866,0.356658,0.271176,1.05697,0.443593,1.33941,0.236189,0.74339,0.366892,0.544455,0.195221,0.126464,2.81427
31.346938776,0.18076,0.0331111,0.803189,0.655301,1.72439,0.255112,0.886085,0,0.645814,0.837076,0.0398471,2.98244
31.393378685,0.759286,0.00827042,0.792374,0.551753,1.67885,0.0975807,1.07139,0.0129857,1.12801,0.803668,0.197466,2.59279
31.439818594,0.906836,0.0696337,0.486736,0.479151,1.80197,0.0158961,1.1098,0.00975427,1.39725,0.627988,0.30032,2.01175
31.486258503,0.464821,0.0895587,0.174248,1.182,1.96735,0.0108898,1.03483,0,1.66998,0.110239,0.185642,1.95605
31.532698413,0.222092,0.0429449,0.0896973,1.54194,1.90418,0.0129605,0.68883,0.521658,1.51079,0.0847624,0.0999143,1.65746
31.579138322,0.543376,0.0908558,0,1.67419,1.71745,0.153809,0.630103,0.471656,1.4822,0.0861506,0.0814693,1.26175
31.625578231,0.616186,0.05184,0.00394323,1.64775,1.39526,0.314311,0.567191,0.402334,1.39624,0.0180417,0.0777974,1.28282
31.672018141,0.486328,0.00148653,0.00102528,1.48344,1.12982,0.293058,0.385049,0.243889,2.02801,0.0197868,0.0996137,2.13289
31.718458050,0.119507,0.00182148,0.000472983,0.784107,2.02827,0.101179,0.393709,0.112352,2.36703,0.0140613,0.128317,2.27527
31.764897959,0,0.000268129,0.15732,0.612773,2.358,0.0886765,0.49498,0,2.53624,0.00480597,0.131933,2.1956
31.811337868,0.0172736,0.00205806,0.185713,0.437083,2.10451,0.00726239,0.644632,0.0175858,2.38656,0.0595377,0.546673,2.39167
31.857777778,0.0646727,0.0051364,0.350588,0.237107,2.13524,0,0.77579,0.0191013,2.53674,0.0774559,0.33897,2.36434
31.904217687,0.170823,0,0.506967,0.485083,2.07371,0.00265106,0.628206,0.038141,2.52243,0.0604938,0.0840357,1.65549
31.950657596,0.214495,0,0.616442,0.32492,2.08693,0.0115117,0.425963,0.0463221,2.76721,0.003426,0.00118635,1.45708
31.997097506,0.240737,0.000953815,0.30086,0.0733997,2.32339,0.0963977,0.187837,0.0253773,2.97303,0.000547018,0.130699,1.49547
32.043537415,0.208497,0.137929,0.455117,0.143625,1.94475,0.147071,0.081673,0.0040267,3.15051,0,0.359036,1.42061
32.089977324,0.097454,0.155962,0.551947,0.320049,2.22259,0.205807,0.086486,0,3.17616,0,0.48262,0.880298
32.136417234,0.0615063,0.12883,0.659515,0.467499,2.3206,0.199939,0.147529,0.0292409,3.20882,0.0206697,0.385701,1.39247
